baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,gene_symbol
129.03449567322,-1.21767330733435,0.103525525124416,-11.7620587374076,6.12229910685521e-32,9.69772178525866e-28,ENSG00000184719,RNLS
1352.22054674088,-1.72608300176339,0.148625093530873,-11.6136714249054,3.51205057616444e-31,2.78154405632223e-27,ENSG00000142149,HUNK
105.265446030024,4.23197117368591,0.37349727292897,11.3306615079107,9.25034536212634e-30,4.88418235120271e-26,ENSG00000109511,ANXA10
60.2699505765491,-2.51341525580838,0.225088297984644,-11.166352397315,5.95775143392716e-29,2.35926956783516e-25,ENSG00000158014,SLC30A2
2389.45043316781,-1.65678908760872,0.149988198697374,-11.0461296421832,2.28870699413702e-28,7.25062375742608e-25,ENSG00000102445,RUBCNL
243.31694369328,-2.65503072631494,0.241225476997924,-11.0064275107135,3.55835208763722e-28,9.39404951136225e-25,ENSG00000184368,MAP7D2
237.109231941183,4.02999837803423,0.372452652173058,10.8201629241231,2.76285799964445e-27,5.74276970044386e-24,ENSG00000161798,AQP5
4729.95393894211,-1.38494871351093,0.128049730105905,-10.8157097431248,2.90038873759791e-27,5.74276970044386e-24,ENSG00000168646,AXIN2
65.7413126631625,-3.00640066191875,0.28060905186042,-10.7138406333883,8.76484994280315e-27,1.38835223094002e-23,ENSG00000130054,NALF2
2862.82907022115,-1.71293229249825,0.159776855799279,-10.7207785754035,8.13159244942245e-27,1.38835223094002e-23,ENSG00000153707,PTPRD
66.9570991809824,1.98712807467042,0.193300110695682,10.2800151925356,8.67139317277228e-25,1.24868061687921e-21,ENSG00000149043,SYT8
31.6512688088772,-1.42473633939035,0.140535279052455,-10.1379265690188,3.74973851683261e-24,4.94965484221905e-21,ENSG00000178947,SMIM10L2A
904.378118813319,-1.19630830919454,0.118621368151369,-10.085099572178,6.42999588510671e-24,7.83470267846849e-21,ENSG00000086289,EPDR1
45.7098171646083,-3.223756872826,0.323127462693708,-9.97673440057242,1.9270479591458e-23,2.18031711949068e-20,ENSG00000064195,DLX3
2652.76661856889,-1.00244604058359,0.101955527512091,-9.83218924020292,8.18204449895771e-23,8.64023899089934e-20,ENSG00000108375,RNF43
45.0220006257904,-4.22439705521984,0.432274702830584,-9.77248270037085,1.47785387058302e-22,1.46307533187719e-19,ENSG00000164778,EN2
57.6319738687932,-2.40703351641815,0.24777045838274,-9.71477201975354,2.60832062729338e-22,2.43034110213689e-19,ENSG00000168065,SLC22A11
43.5298613193013,-3.20380951473182,0.330674223405189,-9.68871864803947,3.36726532784474e-22,2.96319348850337e-19,ENSG00000165794,SLC39A2
210.615237251169,2.90503109213448,0.301802066551015,9.62561696589122,6.23317303450868e-22,5.19649794034829e-19,ENSG00000160181,TFF2
623.810751679396,1.48321115540327,0.154761260266346,9.58386583858673,9.34790009180168e-22,7.40353687270693e-19,ENSG00000167972,ABCA3
67.8899006236707,-3.59810003463399,0.377355458582039,-9.53504170352886,1.49825337525302e-21,1.1301111173337e-18,ENSG00000182798,MAGEB17
554.925028234877,-1.37136110368984,0.14396070085772,-9.5259407290966,1.63553791083269e-21,1.17758729579954e-18,ENSG00000077063,CTTNBP2
1624.27926192614,-1.56044064984383,0.164635554899841,-9.47815100324564,2.58828538379062e-21,1.78254089040189e-18,ENSG00000151490,PTPRO
304.37150922082,2.26281396203419,0.241471909670065,9.37092005909088,7.19029775396072e-21,4.74559651761407e-18,ENSG00000101188,NTSR1
359.385651911498,1.33422270433377,0.146327898270498,9.11803367712809,7.64996474772959e-20,4.84701766416147e-17,ENSG00000183914,DNAH2
372.878079676177,1.46413773475955,0.16077029526594,9.10701651905056,8.46785030521089e-20,5.15887495517464e-17,ENSG00000253368,TRNP1
611.048804957577,-1.65634902368109,0.182109089893139,-9.09536709371851,9.42674751574418e-20,5.36007782796802e-17,ENSG00000179603,GRM8
341.820022645997,-0.811844619574087,0.0892645693220256,-9.09481360566838,9.47488504943842e-20,5.36007782796802e-17,ENSG00000118508,RAB32
497.950659772531,2.31375577268488,0.256581318196005,9.01763148210727,1.92199637598015e-19,1.04980767570778e-16,ENSG00000125207,PIWIL1
16.8628600727257,-2.27993238482748,0.253103796541306,-9.00789484781748,2.10049624656721e-19,1.10906201818749e-16,ENSG00000152192,POU4F1
4886.91503924454,-0.85573583999652,0.0951687183936992,-8.99177644125105,2.43266140178838e-19,1.24301150336542e-16,ENSG00000112902,SEMA5A
2095.35921794006,-0.75179534523314,0.0838634599889743,-8.96451619491946,3.11645958566246e-19,1.54264749490292e-16,ENSG00000183579,ZNRF3
5582.43721340306,-1.01868715958303,0.11398772158185,-8.936814820459,4.00548793690722e-19,1.92263420971547e-16,ENSG00000119042,SATB2
249.37077445847,1.11561738236195,0.12519445683595,8.91107650096527,5.05394281125846e-19,2.35454276853923e-16,ENSG00000127585,FBXL16
385.63948882428,-1.1218401087553,0.126292548296967,-8.88286857683303,6.51579259058781e-19,2.94886156099745e-16,ENSG00000189369,GSPT2
545.736404649331,-1.2170389361929,0.137352221691998,-8.8607153288137,7.95026413751483e-19,3.49811622050653e-16,ENSG00000183773,AIFM3
82.1121136402063,1.65095162743859,0.186397273864173,8.85716616564698,8.20741485098869e-19,3.51366084431516e-16,ENSG00000147488,ST18
2115.50766695357,-0.636481057286269,0.0722599831277426,-8.80820932605375,1.2716081071871e-18,5.30059800469572e-16,ENSG00000118263,KLF7
111.87128981756,-1.86380470397337,0.211757175134051,-8.80161299277584,1.34863562455558e-18,5.47753545973344e-16,ENSG00000162722,TRIM58
